Number,Tweet
11712,*Eu mesma poesia espanhola medieval com astrofísica
11711,*How the Irish Saved Civilization:The Story of Irelands Heroic Role From the Fall of Rome to the Rise of Medieval Eu 
11710,*Pq que eu tô ouvindo 1hr de música celta  medieval?
11717,*vou deixar registrado aqui : 
11716,*Eu to simplesmente apaixonado por essa taverna medieval
11715,"*Eu,Thais e malu fantasiadas de medieval vai ser a melhor coisa que você vai ver em abril"""
11714,*da minha festa (medieval). Aí eu tive a brilhante ideia de tirar uma foto parecida com essa aq pic.twitter.com/tFFYWh4xq8
766982,*eu amo como não importa o lugar a danya não abre mão do estilo gótica medieval
766983,*foda dessas série com pegada medieval é que surge só umas atrizes linda da porra. Outra que eu não tanko é a natalie dormer
11719,"*Meu deus eu preciso ir no Mundo Medieval! É num castelo, tem open food com cardápio típico e jogos medievais. Seria o paraíso? "
11718,"*fish maria eu amo mt, tive que fazer um poema sobre amor medieval e era de um amor impossivel recitei olhando p ela...repare """
766986,"*Quero muito usar pelo menos uma vez esse vestidos da época medieval , eu do futuro , faça algo sobre isso , serio 0_o"""
766987,*opahhh eu por akele moço até pedra da calçada eu virava eu só quero viver um grande amor cm aquele hippie medieval
766984,"*Se eu tivesse vivido a era medieval, eu seria o Lord Ose."""
766985,*Porque é que eu nesta vida irei precisar de saber como é que os monges da epoca medieval organizavam o tempo?! Tipo.
685421,*alto paraiso eh loco demais tem uns castelo medieval q na verdade eh pousada eu queria 
23554,"*'극우바람' 르펜 """"EU탈퇴 국민투표""""..마크롱 """"佛혁명정신 배반"""""
685423,*outro dia eu tava pensando na ideia de um bar medieval aqui hahah bora
1192,"*13 mil inscritos. E eu com 7, a um ano fazendo receita medieval. Obg deuses, o ódio alimenta meus sonhos """
685425,*Lithuanian govmt (w/ EU $) wants to build convention ctr on medieval Jewish cemetery.  Be against it.
685424,*Sempre que alguém escreve got eu leio goat e penso em uma cabra medieval
685427,"*Agora bora começar um livro novo... acho que dessa vez vai ser um medieval, será mesmo? """
23555,*eu só queria jogar aquele the sims medieval
685429,"*menino ficou lindo, todo preto. um dia eu mostro. já que vamos gravar aquela cena medieval né, podíamos usar"""
685428,"*exato, é mesmo isso! eu tive uma cadeira de cultura medieval e tive que estudar tanto só pra aquilo, por isso, num curso só"""
34512,"*Eu, particularmente, não gostei dessa versão medieval de """"Os Mutantes"""". Já perdi meu interesse pela história."""
133,"*era uma piada medieval que eu tinha que bolar ate o tcc pra terminar com um senhor feudal falando """"peço perdão pelo vassalo"""""""
132,"*Obamacare's flawed which's true as it was not universal healthcare, you can adapt the models from civilized #EU countries, #US is medieval"""
131,"*nem bloqueio, deixa elas passarem vergonha com preconceito medieval ridículo. Sou Hétero e gostar de novelas Ñ vai me tornar gay"""
130,*EU receives papal blessings: return to the medieval age - whatever happened to the idea of the secular state?
137,*FREE ebook! Time travel to medieval Wales <3
136,*Quand a eu lieu la fin du Moyen Âge ? http://www.futura-sciences.com/sciences/questions-reponses/histoire-eu-lieu-fin-moyen-age-5418/ … #histoire #moyenage #medieval
135,"*- chefe, vai dar merda colocar essa menina como colaboradora;"
134,*eu me sinto num mundo medieval tipo Game Of Thrones quando vejo essas coisas 
34514,*Is the judge referring to medieval documents?post civil war laws?not binding as EU did not exist.principles are not as powerful as documents
138,*Eu podia ta linda e plena chorando pensando no meu tcc e não chorando no fuking 2 semestre fazendo trocentos fichamentos de medieval
34515,*Man eu sou apaixonado por séries da época medieval
1592824,*eu fico feliz de ter feito um ano de historia e ter conseguido cursar medieval com uma professora do caralho
878012,*got é semelhante a epoca medieval mas acho que vc entendeu o que eu quis dizer
1592826,"*eu sou builder medieval , chora pá noiz"""
34522,"*Eu amo tanto qualquer coisa da Era medieval, os vestidos, os castelos, os móveis  ... Deveria ter nascido em outro século"""
20,*YSK bans opposition poltician Meral Akşener’s referendum rally in Isparta http://stockholmcf.org/ysk-bans-opposition-poltician-meral-akseners-referendum-rally-in-isparta/ … 
34516,"*mas esse sou eu, o maior viciado em serie q vc respeita, exceto serie medieval, não sei como vcs conseguem é mto chato..."""
1592822,*quando eu fui voluntária na Viagem Medieval revelei esse facto sobre mim e depois havia lá um frade que era +
1592823,*sera q wu sou medieval
34517,*mano eu queria mto ter nascido na época medieval q a única preocupação era sobreviver e sair matando geral q vinha pá na sua
846242,"*vai ter série disso? Juntou as duas coisas que eu mais gosto, magia e tempo medieval"""
1592829,*Eu queria viver na Era Medieval -_- la lá tinha dragões
846240,*In 2016 Tenders Direct published all sorts of tenders! Our highlight might be 'Late Medieval Joust & Mêlée!' http://ow.ly/eMSl307lg8l 
846241,"*li só o primeiro livro. É chatinho,e eu achei um dos protagonistas um porre,mas leia se você gosta muito de fantasia medieval"""
1588175,*as vezes eu acho q meu pai é um viajante do tempo q veio da era medieval
868824,"*segunda noite que vou passar em claro fazendo a prova de medieval, se eu não tirar uma nota alta eu vou chorar muito"""
1599985,*Eu sonhei que estava em uma igreja meio que medieval (?) com todo mundo vestido de príncipe e princesa e eu namorava o Rony
862068,*...EU MUST REHOME ALL MUSLIM MIGRATS BACK TO MUSLIM COUNTRIES....STOP THE MEDIEVAL CULT POLLUTING EU
862069,*Ahhh se a Epic tivesse no Brasil ia ate parecer filme de terra medieval eu com tocha na mão e o lugarzinho pegando fogo  #FreeFifthHarmony
1588174,"*Um bjo pra lindas que assim como eu, ainda na época medieval, estão aproveitando essa linda noite de domingo pra descongelar geladeira"""
23562,"*Migaaaa vem pra cá, eu te dou casa, comida e roupa lavada e a gente ainda vai brincar de luta medieval"""
868839,"*E pensando nas merdas que eu já fiz, vulgo crise existencial medieval"""
868838,"*mas a minha vida sempre brinca comigo, de porre em porre vai me desmentindo!!!! será que eu sou medieval?"""
859251,*Indo de carro pra uma taverna medieval
868835,*Ai mds eu sou a louca do medieval
868834,*AAAHHH MEU PROFESSOR DE MEDIEVAL ME MANDANDO FOTO DO TRABALHO QUE EU FIZ PRA ME AJUDAR NA PROVA MELHOR PESSOAAA
868837,*olha mãe como eu sou muito descolado pra essas modinhas
868836,"*eu só gosto de fantasia medieval, nunca neguei isso. continuo dizendo, nerd jamais """
868831,*rollo : fala um frances medieval todo larilas
868830,"*caralho, eu não consigo me matricular em História Medieval eu vou me matar"""
868833,*eu preciso fazer uma fanfic laliter estilo medieval aonde a lali se mata no final heuhuehue 
868832,*mulher eu te imploro tira esse aparelho de tortura medieval da minha boca hoje pelo amor de deus
862086,*hahahahah e como a mãe explicou o mal entendido? Eu achava o medieval tão lindo que nem achava que tinha o direito de entrar
1599987,"*Syria, Aleppo: The revival of the Medieval & Colonialism; Caucasian descend US EU Russia fight & divide & massacre for geopolitical gains"""
862084,*eu sendo um arauto da monarquia medieval na proxima encarnação ja ta bom demais
862085,*é a beira de uma escola acho eu e perto da medieval pela mariana demoramos prai 30 minutos até ao mac 
862082,*EU ODEIO DEMAIS ESSE FILHO DA PUTA GOSTOSO LINDO MEDIEVAL
862083,*porque interpretei assim toda a postagem. Será que eu que fui burra?! Vou estudar o período medieval na Europa de novo...
862080,"*eu vou perder antes de entrar na era medieval, tem 6 varus me cercando e meus arqueiros e lanceiros não dão nem dano neles"""
862081,"*nem eu cara, mas acho que é só pq tem a palavra medieval no fato...PELO MENOS A HISTORY AGORA SABE O QUE É VKOOK GENTI :v"""
1588172,*Medieval pode ser um problema pelo simples motivo de eu crescer sem gostar mt de medieval
871821,"*Aquele momento que o professor vai ofertar medieval 2: tempo, eternidade do mundo e predestinação. E eu queria pegar menos matérias..."""
1592814,*Gente eu não dou conta de tanta mensagem que eu recebo no whatsapp. Eu fico louca desejando a era medieval e as cartas enviadas por corvos.
8871,"*Eu vestindo uma blusa estilo medieval me achando na moda, pensando q se fosse da era medieval ia querer  vestir croped com estampas de emoji"""
8870,*EU PERDI 6 PARTIDAS NO LOL MAS AO QUE TUDO INDICA EU RECEBEREI BOLSA DE MONITORIA DE MEDIEVAL TO FELIZ
8873,"*An interesting one. EU, medieval height declined not recovering until 1970s because Capital induced malnutrition."""
8872,*Sera que quando eu falo med os ingenuo acha que é medicina? Eh medieval galera sou de #humanas
8875,*Carnival week: Let's see festivities all around Greece! Zakynthos' medieval carnival! #Greece #Zakynthos #carnival #carnival2017 #festival
8874,*Como eu tô esperando minha nota de medieval 
8877,"*eu então sou ainda mais superior pois escuto kpop medieval, só tem hinos"""
8876,"*With international borders opening up, why bother taking a flight or a train to discover the charms of medieval Eu… """
8879,*ter sonhos assim devem ser legais 
8878,*The medieval village of Frias sits aperch a privileged defensive position from where its c… http://ift.tt/2mbe8qk 
859266,*eu realmente fico chocada ouvindo esse tipo de coisa que uma mulher da era medieval falaria
859267,*Aaaaa maçã... Eu pensei em maça pra aquelas bola medieval cercada de espinhos.
40546,*eu sou o estereótipo do fracasso 
859261,*turkey's full of medieval savages - even their chocolates rubbish ! Bomb the bastards ! Ban them from the EU !
859262,"*Giu vc gosta de musicas com uma pegada medieval? Es... — não faz muito meu estilo não, mas essa eu achei man... """
859263,"*Atendimento medieval e a comida tava fraquíssima, pelo preço não vale...pior que eu trabalho aqui na torre e tinha esperanças"""
865910,*eu tenho uma sandália medieval
708,"*se a arma da rainbow quartz for um guarda chuva eu vou dar na cara da rebecca, tem que ser um machado bem medieval"""
709,*I have a hot glue gun and am free most weekends. Just need a Royal Warrant and I'm going to get medieval on them.
874885,*eu não sei se eu to estudando com tanto gosto por ser medieval ou por ser a última avaliação do período
704,"*fantasia, com uma aesthetic medieval e um quê de dr... — omg quanta coisa, eu ja vi umas screencap mas morro... """
705,*BANQUETE MEDIEVAL NO BUNRATY - IRLANDA EU VOU #008: http://youtu.be/3AeU7JMxAhg?a  via @YouTube
706,"*Meu corte de cabelo ta bem medieval, e eu até que to gostando"""
707,*Certos absurdos infelizmente não podem ser resolvidos com papel e caneta. Peço perdão pelo meu lado medieval mas eu tô cansado.
700,*melhor cantora que eu respeito perante a sociedade medieval
701,"*Estonia  - country with most startups per capita in EU and the BEAUTIFUL medieval town of #Tallinn, a #UNESCO heritage site"""
702,*doido pinga oleo em mim eu imagino aqueles castelo medieval que tavaca oleo quente em tudo quanto e problema
703,"*Cara, como eu amo filme com temática fantasia/medieval <3"""
31705,"*""""O que é um grupo de combate medieval que eu não consegui entender??"""" Sorocaba. Somos 2!! #SharkTankNoSony #SharkTankBR #SharkTank"""
859245,"*Um lugar onde eu posso ser um monstro, um guerreiro medieval, super herói, destruir as coisas,… https://www.instagram.com/p/BOTUdLTg0TP/ """
871833,*Eu odeio medieval com todas as minhas forças
859252,*But the EU is insistent on welcoming more of these barbaric medieval morons into Europe. 
874884,*eu nao to em clima pra ver victoria pq eu to com sono e apesar de amar todo esse cenario medieval eu vou acabar dormindo
1588159,*vc ta falando e eu só consigo pensar q isso me lembra a era medieval
884424,"*Throwback to quando eu fui andar de carrinhos de choque a meio de uma feira medieval, vestida de nobre"""
690429,*#NerdcastRPG tem um Easter Egg de uma frase do jp falando NOBRE AMIGO retirada da versão medieval ou sou eu perdendo minha sanidade @azaghal
888827,*Depois Matts ???????? tava lutando com um cara medieval e eu lá assistindo depois saí de fininho e encontrei Taylan ???? e metemos o pé
38670,*eu olho pros textos de medieval e começo a rir pensando em como vou me fuder na prova
838145,*não sei olho pra você e eu tenho certeza que em um universo paralelo a gente tá numa aventura meio medieval e você é um ser mágico
874877,"*Aí é que tá. Falta freio nisso. Eu vi agora na ultima eleição Davi. Compra de votos, o mesmo do mesmo! Parece era medieval!"""
888821,*Eu tava acordado e sem energia u.u me sentindo na era medieval q
7,"*They want easy answers, and those are not there. Look but you won't find. Its not medieval times anymore. EU is the only hope we have"""
871832,"*""""Fizeram uma história legal ficar parecendo um crepúsculo medieval"""""
848738,*ui nossa que absurdo eu ter que usar o telefone essa coisa asquerosa obsoleta medieval!!!!
1592828,"*sim sim, eu acho ate estranho jogar medieval sem d20"""
1596369,*Aí senhor como eu amo assistir série medieval 
874887,"*eu em uwbauwhaugsahv e eu com séries de medieval, assisto nem a pau"""
690428,*Eu acredito em paixão e moinhos lindos
1584738,"*falar eu falo, agora pra quem é fanático por leitura isso é tortura medieval, como arrancar a unha com torniquete!!"""
1584737,"*mas que merda, tô sufocada por causa desse portfólio e acabei de achar um texto medieval que eu quero ler"""
1584736,*eu nunca quero ler medieval
1584735,*Toda vez que aparece notificação do app do sapiens avisando que tem disciplina atualizada eu penso que é a nota de Medieval.
1584734,*Eu estou sentindo que vou pegar final em Medieval e eu não queria fazer.
838146,"*eu quero muito brigar com alguém pra usar a frase """"comentário tão medieval que eu peguei peste negra"""" KKKKKKKKKKKKKKK"""
1584732,"*entao nao sei se vc gosta de coisa medieval, muita morte, sangue, muita morte mesmo kkkkk enfim né, eu sou apaixonada pela"""
1584731,*Eu tirei: humano! E você? Qual sua raça medieval? 
1584730,*Vou me ferrar amanhã.. pq eu fui ser o único ser nesse mundo que nãpo consegue gostar de medieval?
690423,"*um dos meus sonhos é viver num """"teatro"""" medieval pelo menos por um dia, em que eu seja a princesa e esteja a viver e a sentir a epoca <3"""
690422,*a pintura medieval é igual eu...
690421,*eu falei q a vida dela era vida medieval
18347,*espero que entre todos que estão pra fazer a monitoria de medieval eu seja a única maluca que vai pedir pra ser com a maria beatriz
18346,*nao eh isso. vc sabe como funcionava a astrologia na epoca medieval. aposto q nao. eu posso te contar.
18345,*no passado bem passado acho que eu escutava folk medieval usando este traje 
18344,*É tanta influência da filosofia grega no cristianismo medieval que eu tou com medo de estar adorando o Demiurgo ao invés de Javé. kkkkk
683355,"*Gente, até os clientes usam fantasia nessa Taverna Medieval, eu to amando?"""
683354,"*Cara, tem arco e flecha aqui, eu estou participando dum torneio de arco e flecha medieval no MEIO de sao paulo hahahahha"""
18349,"*Margaret Sheble @MadxMags rcvd a Consortium Grant 2 attend a seminar on #Gender, Bodies, & Body Politics in #Medieval Eu. @NewberryLibrary!"""
18348,"*Vai ter um acampamento temático celta/medieval em Três Coroas. Logo, 3 dias antes de eu ir viajar para lá ;u;"""
683351,*coloquei essa pintura medieval de um gato no meu icone porque é como eu to me sentindo hoje
683350,*Em pleno século xxi ainda tem pessoas q acreditam q  se cruzar com gato preto dá azar.  Melhorem. Pensamento mais medieval q eu já vi.
683353,*EU migrants are not the problem as they assimilate & don't impose draconian  medieval religion on us BIG difference!
683352,*The US is considering an almost medieval approach to ban abortions while the EU is already planning out the law for a robot threat  #tytlive
34520,"*Eu tenho sérios problemas com o medieval, seja em filmes ou séries. É muito difícil se interessar por algo onde não existe urbanização."""
874886,"*Wow. In tomorrow's special: Ian Brady graces us with his insights on the EU, the boson Higgs particle and medieval poetry."""
862070,"*Eu devia ter nascido na era medieval que tudo se resolvia matando as pessoas, agr a gente tem que sorrir e ser educado!"""
862077,*#guardian If #Poland wishes to return to being a medieval superstitious serfdom it must do so without #EU membership 
838147,*eu mestrei MUITAS aventuras prontas até começar minhas próprias. Foi quando criei meu próprio cenário de fantasia medieval.
888823,*Eu acabei de comprar Medieval King Crown no Stardoll. Confira minha Suíte! http://www.stardoll.com/in/?pid=25720&gid=1&turl=%2Fuser%2F%3Fid%3D417997608 …
862076,*eu gostava da vibe medieval da demo de devil pray mas mesmo finalizada consigo imaginar uma galera dançando no salão do castelo
29028,*@mr_littlewhite essa brincadeira do sexo do bebe eu achei medieval a reação do pai
29029,*3 anos atrás eu tava em uma cidade medieval alemã hoje eu to no estreito com ressaca de campo largo 
862075,"*só se for teu, eu não grego desde a viagem medieval e tenho bebido whiskey aos fds c o xaguerra"""
29022,"*eu odeio historia com tematica medieval, por isso nunca consegui engolir seriados tipo game of thrones"""
29023,"*Mesmo ficando c média 9,25 eu queria fazer medieval de novo"
29020,"*se eu não conseguir casar numa igreja gótica que é da época medieval mesmo, será na catedral de pedra de canela"""
29021,*EU is doomed. Brits have a outside chance if Brexit & deport the murderous medieval cult or as you call them...neighbors 
29026,"*Minha primeira resposta do questionário de medieval deu 1 folha, tenho que descansar minha mente pra fazer a questão 2 senão eu fico louco"""
29027,"*Olha q foda esse desenho egípcio q retrata um guerreiro MEDIEVAL, muito a frente de eu tempo mesmo. """
29024,*eu era uma criança sofisticada enquanto o medo das crianças eram palhaço eu tava cagando pra palhaço e com medo de um monstro medieval
29025,*Eu tô ouvindo uma playlist em casa com música medieval de taverna. Na sala. Mais ou menos alto. Tem visita no outro cômodo.
458,*EU was set up as bulwark against nationalism and war. Britain now threatens peace in Europe. EU should thus get medieval on UK in exit talks
459,*agora eu preciso mesmo me focar e estudar sobre império bizantino e infanticidio medieval (help in marina joyce linguage)
23556,*filha da mae tu tá acordada indo passear eu to acordada lendo texto de Medieval vc nao me arrasa nao
23557,"*Love those medieval poses! Seriously tho,nomadic tribes may:"
23550,"*eu não consigo aceitar a existência e a aceitação desses dogmas islâmicos no mundo de hoje, é barbárie, é medieval"""
23551,"*Será que eu sou medieval? Baby, eu me acho um cara tão atual, na moda da nova Idade Média, na mídia da novidade média"""
23552,"*Cara, que doido. Eu tô lendo um livro de uma mina que é artista plástica com um doutorado em história sobre alquimia medieval."""
23553,*ah hj eu estou mt medieval sim
34518,*pqp eu tinha visto umas tirinha desse cara e achava q era só um reacionário garden variety mas a vibe é MEDIEVAL
34519,*Lübeck : An unknown but beautiful medieval town https://touristspot.eu/lubeck-unknown-beautiful-medieval-town/ …
1588177,*todo mundo indo a festinha e eu aqui em casa lendo filosofia medieval
1588176,*Bon l'année dernière j'ai eu 1.5 en histoire de l'art médiéval :$ je vise le 3 en art moderne
23558,*Hubris & breach of sovereignty: #Malta says EU is engaging directly with tribes in south #Libya on people smuggling http://www.dailymail.co.uk/wires/afp/article-4189580/EU-enlist-Libyan-tribes-stem-migrant-flow.html …
23559,*faz um modpack pra mim de sobrevivencia medieval leve eu já tentei mas não sei nome de mods nem nada sou focado em pvp
1588173,"*<3 teve uma época q eu assistia direto doc sobre a idade medieval, acho interessante mas foi um put retrocesso da humanidade"""
457,*enquanto isso eu ouço e danço como se tivesse em uma festa de uma série medieval. Adoro
871837,*eu vi um kara&lena medieval au tão lindo no tumblr
5667,*eu amo ver essas coisa medieval por causa das guerra batalha etc mas eu ODEIO ver como a mulher era tratada
5666,*NANCY MULLIGAN VIRA SINGLE QUE EU QUERO CLIPE MEDIEVAL
5665,*Esta aula de Medieval está a ser bué de cenas e eu não apanho nada do que se está a passar
5668,*eu amei nancy mulligan serio é tao animadinha e parece medieval de uma maneira ed sheeran de ser nao sei explicar mas amei ta nas FAVS
874880,*Vocês não sabe o quanto eu sou viciado em coisas da era medieval
846230,"*Eu espero bem que a maldição que me perseguia, tenha ficado na medieval deste ano, foda-se"""
7719,"*#ScotLab17 you supported the torys in w/m EU vote,time to leave this medieval one sided Union. """
871836,*eu to com a bunda doendo por estar há dois dias estudando direto sentada pra medieval
42483,"*Eu vou usar eternamente isso: """"comentário tão medieval que até me deu peste negra"""""""
42482,*qndo eu estiver empregado vou importar uma demonia boots e fazer um vestidão medieval preto com umas argola de ferro vai ficar grito em mim
42481,*Ontem eu vi 50 tons de cinza e fiquei bem absurdado. O cara tem um quarto de tortura medieval e o máximo de perversão dele são 6 cintadas.
2,*#Novoberdo medieval castle is a must-see beautiful stop on any tour of #Kosovo. The castle is being revitalized by EU.  Egzon Bytyqi. 
42487,"*Estava eu sendo uma boa menina fazendo o trabalho de História Medieval, mas aí o pc pifou. Seria ele me salvando de uma morte horrível?"""
42486,*eu gosto da história do robin hood e tema medieval né não sei vcs
42485,*se alguém disser que medieval é legal eu sou capaz de esmagar o crânio do infeliz com um tijolo
42484,*fui fazer uma pasta pra por os textos de história antiga. chamei de Medieval. isso faz dois meses e eu só vi agora. 
42488,*L3 latin médiéval le partiel porte sur la version réussie 15j avant et corrigée la semaine précédente -> tt le monde a eu 20
1588163,*eu to é parindo um alien com essa nota de história medieval ocidental que não sai senhor
10400,*Eu ODEIO o cenário de Re:Zero. ODEIO fantasia medieval estilo RPG. Estou enjoado disso faz muito tempo.
10401,"*@GruntarTV meu querido, tudo bem? cara, eu preciso criar um mundo de fantasia medieval para meu tcc, tem algo que me indica ler???? grato !"""
10402,"*a era medieval é um período que eu adoro estudar, agora na faculdade tá muito mais aprofundado... tá lindo"""
10403,"*cá estou eu no estágio, escutando um compilado de 1h de música medieval. é tão relaxante"""
10404,*Eu entendi você.Homem ridiculo e medieval ou algo pior. Por pensamentos como esse que mulheres morrem todos os dias. 
10405,*pq já q ele fala com tanta convicção né. Tô falando besteira mais tô com tanta raiva q não tô nem aí
10406,"*eu tmb. Principalmente qnd é sobre Europa Medieval, Mitologia, Revoluções.. são assuntos que me prendem 100%"""
10407,*#NEWS #REUTERS Medieval skeleton gives clues to spread of leprosy: The skeleton of a… https://goo.gl/fb/rK13Lk 
10408,"*Eu to enojado de fantasia medieval num nível que tá foda. Ouço aqueles nomes de personagens tipo Frithris, Pelin, etc. e quero morrer"""
10409,*Madame prof médiéval qui vient se plaindre des notes pourries qu'on a eu mais meuf donne ns un sujet vu en cours et ftg merci
871835,*Hoje eu falo sobre Magia no LRPG Medieval: http://youtu.be/gicshhOgNjo?a 
1596380,"*Gnt n sei vcs, mas eu amo esses filmes de época medieval/feudal, é mt interessante"""
10390,"*eu achei similar A Queda dos Reinos e The Kiss of Decepction talvez pq li um atras do outro (época medieval, reinos etc)"""
10391,*Bem observado... kkkk.... se bem que dessa cultura MEDIEVAL eu quero distância. 
10392,"*Ué, mas não seria apropriação cultural indevida usar um véu de uma religião que não é a dela?"""
10393,"*É boa msm eu recomendo! É uma das minhas favoritas, estilo medieval e tals. Acho que vai gostar bastante."""
10394,"*eu fiz cultura medieval com ela, mas desisti kakakakaka"""
10395,"*Ele tem um pensamento medieval! Não aceitaria um filho gay nunca, mas vai ter que me engolir, afinal eu sou normal"""
10396,"*Eu na medieval vou morrer por excesso de cansaço, estou bué pé atrás porque não sei se vou ter genica para tudo"""
10397,*Se não for pra se fantasiar de guerreira viking nessa feira medieval carioca eu nem saio de casa
10398,"*é impossível eu ganhar, na feira medieval o meu número vai estar igual ahah"""
10399,*mais uma vez sendo expulsa em medieval deve ser um sinal de deus pra eu nao fazer nunca esse inferno de materia
874893,*Death Metal Melodic é loco mas puta q pariu tem muito screamo aaaaaaa
11,"*Now, free of the EU, we can finally return to sensible British anti-zombie policy.  """
10,*The EU has tolerated Viktor Orbán for too long. It has to take a stand now | Cas Mudde 
13,*And why should we in the EU even consider reading this medieval nonsense? The left fascists will need to face the consequences soon!
12,*Why Knights Were Often Shown Fighting Snails in Medieval Artwork 
6406,*eu cheguei no twitter quando isso aqui ainda era só um veilarejo medieval
6407,*Taking Measure of a Forest with Too Many Trees http://bit.ly/MASHQI-1  #reception of a medieval life of Muhammad @EU_H2020 #ResearchImpactEU pic.twitter.com/RyfePUOJvF
17,*@BBCNews Turkey have now plunged down into Medieval policies which would only distance them more and more of their desired EU membership
6405,*GOSSIP GIRL MEDIEVAL EU TO GRITANDO HORRORES
19,"*#Erdogan calls it as advanced democracy and blames #EU living medieval era, not joke @osce_odihr @OSCE_RFoM @OSCE @FedericaMog @KatiPiri @SZ"""
18,*Medieval Wars Brought To Life In English Bookshop http://eutoday.net/news/wars-of-the-roses … #history #yorkshire
6408,*Ainda bem q eu cheguei com antecedência na aula pq isso vai ser Art Medieval tudo de novo.
6409,"*eu tou pouco me importando se o conceito do comeback do exo vai ser medieval, circense ou diabo a quatro, só quero minha nova growl """
21736,*Eu odeio medieval medievalistas textos de medieval professores de medieval tudo o que envolve medieval vai tomar no cu
21737,"*Eu sou meio medieval mesmo, cmg ou é 8 ou 80 e é olho por olho e dente por dente , simples e fácil"""
21734,"*No, it's the collapse of Medieval institutions unable to function in the modern world. I'd expect EU states to have PR at least"""
21735,*Eu não tô acreditando q eu vou ter q fazer medieval 1 de novo pelo amor de deus misericórdia senhor eu n mereço isso  nssa minha vida vai to
36833,"*Aí falam: """"mas na minha época"""", eu já começo a falar da era medieval, do quanto as pessoas morriam a toa, da Santa inquisição e afins"""
36832,"*""""basé sur de véritables batailles ayant eu lieu dans le Japon médiéval"""""""
36835,"*Num reino(medieval), qual função queria fazer? — Eu só sei que gostaria de vestir uma armadura """
36834,"*td vez que eu rio de alguma coisa na internet eu penso """"mas e a prova de medieval hein?"""""""
36837,*O QUE EU FAÇO PRO PRÓXIMO EP DE MUNDO MEDIEVAL?!
36836,"*só de saber q eu vou estudar sobre a arquitetura grego, romana e medieval eu me animo mais"""
36839,*eu to começando a me apaixonar por filme e serie medieval algm me socorre
36838,"*You also miss the irony of you saying that when the EU is so protectionist. As for medieval, you're being hysterical."""
1588161,"*Everywhere else in the world voter ID is mandatory, USA is medieval compared to EU regarding voting"""
1599979,"*eu não entendendo nada desses final fantasy modernos, pra mim final fantasy é mais medieval como o IV e o VI"""
683360,"*devido a simetria e maior quantidade de detalhes, eu voto na sala medieval"""
25449,"*Odeio acordar com o sino da igreja, parece que eu estou em um tempo medieval"""
26962,*New post (Leprosy strain genotyped from medieval pilgrim at UK burial site) has been published on ecoiko.eu... http://fb.me/5JWGN3Ny3 
26960,*Eu queria tanto ser daquela época onde existiam aquelas rainhas e aquelas coisa medieval e ser da Europa
26961,"*EU TO INDGNADO, ESSA MISS HAITI NÃO GANHA NEM MISS NORDESTE MEDIEVAL PQP"""
690432,*84- como foi o sonho mais estranho que você ja teve?
871825,"*eu adoro filme medieval, sério, é muito bom"""
683349,*COMECEI A VER OUTLANDER E JA TO AMANDO EU A M O SÉRIE MEDIEVAL
20010,*alguém NESSE PLANETA já jogou the sims medieval????? eu queria comprar mas to tipo ata
20011,*I can see Cathedral spires from my front gate plus medieval building in High Street
4763,"*so it's okay for ISIS to perpetrate medieval style violence, as long as no one gets to be educated or informed about it?"""
20013,*Eu acabei de receber um documento medieval e um ~boa transcrição e to tipo MAS GENTE EU NEM FUI NA AULA HJ qq ta conteceno
4765,*supercorp medieval e eu preciso arrumar o rosto da kara e pintar o resto 
4764,*essa noite eu sonhei que tinha um guerreiro medieval q morava numa arvore (dentro do tronco) com a mulher e tds as casas eram no tronco+
4767,*a mulher com uma espada medieval e eu nem consigo descascar batata com minha faca cega sem me cortar. #chateada
4766,*eu fico bem nervosa quando to lendo livro com historia meio medieval e as personagens dao a ppk
4769,*Eu nas aulas de história medieval I e II 
4768,*Pessoas a dizer que usar aparelho é bonito? quando eu tinha aquilo só queria tirar aquela tortura medieval da minha boca
888829,*on a toujours eu pour volonté  de faire du heroic fantasy et pas juste un récit médiéval ^^
683361,*eu queria mais series com tematica medieval to sentindo falta da minha vidinha
859237,*#Technology The eu india goes berserk after bollywood couple names newborn after medieval emperor the white... http://shitty.news/technology/UIwg1YjsmsGD4oUsSE4UWA …
859236,"*Comentários homofobicos, xenofóbicos,que culpam a vítima eu fico tipo mano a gente ta em 2016 não na era medieval"""
859235,*A pior parte é que provavelmente algum professor meu de antiga ou medieval deve ter falado sobre isso e eu simplesmente caguei
25447,"*ainda terei uma espada e um arco e flecha, bem medieval eu"""
859233,*Medieval Germany on MS Swiss Tiara http://10breakingnews.com/2016/12/22/medieval-germany-on-ms-swiss-tiara/ … 
848730,*Hhn eu quero ir no Museu medieval mas minha mãe não sai do quarto KSNSOSKAOSKSODO socorro
1584740,*meu sonho nascer homem e no periodo medieval . Eu ia dominar o mundo se fosse viking. Ou romana 
766988,"*Eu AMO. Tirando as partes sexuais o resto me atrai completamente. Amo período medieval, impérios, essas coisas. Eu amo isso."""
859239,*teño un 1 en o examen de medieval contestando tudo a voleo ole eu
859238,*Eu sempre fico meio espantado da Taverna Medieval não cobrar couvert.
766989,"*GALERA, EU VOU MORAR EM OXFORD"
884419,"*Globo aprova capítulos de “Deus Salve o Rei”, novela medieval para a faixa das 7... http://www.tvshow.com.br/2016/12/08/globo-aprova-capitulos-de-deus-salve-o-rei-novela-medieval-para-a-faixa-das-7/ …"""
