Number,Tweet
1548,*@ByteSizeAtheist @Flipboard Barbaric. Isnt a return to corporal punishment in the #UKIP manifesto?
1549,*Do #UKIP supporters consider the death sentence barbaric in Islamic nations?
2248,"*@PaxtonNorth @UKIP - yes, they're so tolerant of us, they keep trying to impose their barbaric ideology!"""
2249,*Stop evil barbaric fox hunting being legal again!! @Number10gov @UKLabour @UKIP #keeptheban
2244,"*Shout out to Sam #! Bio: No excuses! Islam is Islam, your excuses won't change 1400 years old barbaric ideology #Christian #UKIP #Israel #p…"""
8,*No! to #Halal #shechita
2246,*@phykick @hierhelen @nw_nicholas @rog_ukip @LBC What about the barbaric control these countries past leaders have inflicted -forgotten that?
2247,*#UKIP Local takeaways serving barbaric halal sometimes described as ham. Boycott halal Boycott halal Subway Indian food? not Indian -pstani
2240,"*""""UKIP stands for justice, not the barbaric insane Saudi system of 'justice.'"""" - @JonathanArnott #UKIP15"""
2241,*@Trentprice101 @Uptonogood_ @kwj1962 Halal might be barbaric. But so is all battery farming. Never heard ukip complain about that.
2242,*@Uptonogood_ @kwj1962 @inanecraic @UKIP_Coverage @SamuelHFletcher Plus barbaric #halal
2243,*@GabrielScally @lovelyjubbly136 @GwnnethA @rog_ukip @UKLabour no one can put a day or time on exact passing. Denying  fluid is barbaric
2709,*SICK ISLAMIC PRACTICE #FGM Cameron described FGM “a cruel barbaric practice”
2708,*#UKIP supporters & the far right always point to minorities as being barbaric to women. Mainly #Christian names here.
2705,"*@Juliet777777 @UKIP Barbaric, backward savages!"""
2704,"*@BBCWorld @Charlton_UKIP And they'll be Muslims. Britain is in danger of losing its identity, its culture to a way of life that's barbaric"""
2707,"*UK Muslims helping jihadis,  Cameron: warns Islamic communities stop 'quietly condoning' barbaric ISIS http://www.dailymail.co.uk/home/index.html  #UKIP #AUSPOL"""
2706,*@The76Percent @thegreyghostofw @Gregory9314 @UKIP_Egham Am I barbaric for killing a chicken in my back garden for dinner?
2701,*@Charlton_UKIP Is anything being done to encourage girls to report this barbaric practice?
2700,*@ukip_sththanet @David_Cameron @cmackinlay Why is Ramsgate allowing this barbaric act to happen?Cruel beyond belief! 
2703,"*@DavidJo52951945   UKip like MP Liam Fox. Ignore the barbaric hunting issue, and use of free vote to by pass democratic process. Why?"""
2702,*@Staircase2 @Jane_CollinsMEP  @UKIP Like it or not Multiculturism must take the blame. It's allowed this barbaric practice to thrive!
3401,*@TheMockneyRebel @Tim_Aker genuinely fearful for Thurrock's future. Residents are being sucked into UKIP barbaric policies.
3400,*@Davii3s Time will tell my dear boy! It's about morals as well.. UKIP are barbaric
3403,*@pluggedinpete @JihadistJoe How does criticising and mocking a barbaric 7th century religion make Joe a UKIP supporter?
3402,*@MalcCarter and a vote for UKIP is a vote for us to be subjected to Tory policies and a vote to bring back barbaric hunting.
3405,*@CountRollo @MikkiL we should all avoid outlets of any company that supports halal killing it barbaric and has no place in UK.
3404,*@UKIP what gold standards do you have re the barbaric treatment of MH patients re CTO's and forced drugging and ECT?
3407,*@SteveSladeCWall calling out #UKIP candidate on his justification of barbaric Australian treatment of refugees.
3406,"*@iancollinsuk Don't preach when the US have the death penalty. Murder is murder, and more barbaric if a 1st world country does it..."""
3409,*Throw Scottish people into the sea as a solution to stop migrants drowning
3408,"*@UKIP “The supposed right of intolerance is absurd and barbaric. It is the right of the tiger; nay, it is far worse,  http://www.themarysue.com/voltaire-beatrice-evelyn-hall/ …"""
7441,*@faisal_iil  What you can expect is much more from UKIP until the barbaric backward Quran teachings are put in the bin. I stand with #Yazidi
5590,*@UKIP it is a vile barbaric practice.
5593,*@Emancipation01 @SuzanneEvans1 @UKIP I agree. UKIP should not support any animal hunting - it is also barbaric. Please listen UKIP.
5592,*@Nigel_Farage please come out & voice the British people who are distraught at the barbaric slaughter all in the name of halal #ukip
11933,*MT @redcatandnipper Muslim paedophilia? Now what's that barbaric doctrine all about? “Devil's Disciples“ what @ukip via @jamesoxby stand for
11932,*@BadgerlandCoUk Barbaric and disgusting. This is what goes on in the world today - and UKIP?....You had so much potential...gone! @UKIP
313,*@kaleemsheikh2 @samiruperera @KTHopkins @LBC @UKIP yep and it makes me feel sick we have helped finance a barbaric splinter of islam
312,*@fastestfredy @Anti__UKIP it shld'nt b a bad day. Most of them wld do the same. Alt-right need 2 admit they're as barbaric as ISIS
311,*@BusterUSMC   #Muslims OBEY #Muhammad to follow his BARBARIC example of #raping children. #us #uk #ukip #fn #AfD
310,*Woman Beheaded In Broad Daylight in ‘Moderate’ Muslim Nation While Police Watch – Israel Video Network http://www.israelvideonetwork.com/woman-beheaded-in-broad-daylight-in-moderate-muslim-nation-while-police-watch/ …
316,"*Ukip Leader Agrees With Trump On Torture, Says He'd 'Probably Be OK' With It - No!  IT is barbaric torture. """
315,"*#C4News #Trump #Nuttal #Ukip #Torture it's amazing politicians talking about whether torture works or not! Its barbaric,inhumane,disgusting"""
314,*@paulnuttallukip @UKIP you say torture but you really mean making then suffer by pulling teeth and finger nails out. They're barbaric not us
7434,*@TRextasyBand @Conservatives @UKIP they should be made to run and ripped apart themselves barbaric idiots
7435,*@Fight4UK @David_Cameron I am not happy to eat halal.  It's barbaric.  #UKIP will ensure all meat is labelled with method of slaughter.
7436,*@DouglasCarswell Hunting with dogs should NEVER be reintroduced! Barbaric!  And I'm a #UKIP member.
7437,*@LookingIntoArt @robertlawson258 @Exposing_UKIP 
7430,*RT @OrfordFishermen: @james4suffolk @ThereseCoffey @SmithLyte @RussellWhiTing @UKIP How do you stand on hunting with hounds? Barbaric or not
7431,"*@UKIP So Nigel Farage supports Old Surrey Burstow&West Kent Hunt! An illegal, cruel,barbaric,bloodsport that was banned in 2004! VOTE LOSER!"""
7432,"*@UKIP_Egham @Nigel_Farage definitely aghast at halal. Barbaric, as are bloodsports. No place for either in a civilised society IMHO"""
7433,*@cristo_radio Hunting is simply barbaric. Those who do it are 'backward'...
11937,*Bloody immigrants coming over here with their barbaric ways....diluting our #BritishValues #ukip 
11936,"*@BritainFirst @UKIP Propaganda just lends itself to a barbaric, intolerant Edwardian style of politics based on hate and fear"""
11935,*@Nigel_Farage as a big ukip follower if you were elected would you please address the shameful and barbaric halal killings #halal barbaric
11934,"*@scukip  Im backing UKIP, but certainly dont want the death penalty back, barbaric, out of date, were not the USA"""
7438,*#UKIP will fully support the lifting of the #FoxHuntingBan ....Barbaric 'establishment' Toffs 'sport'. @LBC
7439,*@LookingIntoArt @Exposing_UKIP @paulturner2012 You're both awful. Fox hunting is barbaric but so is systematically murdering millions of
11931,*@UKIP this is sick practice and has NO Place in our country. If People want to live here they should leave their barbaric rituals elsewhere
11930,"*@UK4OurNationals @UK_Resistance @RAFExChief @RupertScott21 @rog_ukip """"western culture"""" you mean barbaric church practices and a tendency to"""
5586,"*@UKIP @davyjo2111 The Jewish lobbies will never allow it. Not at national, or EU level. I agree though. It is a barbaric practise."""
5582,"*Plz sign & RT  petition against halal slaughter its cruel & barbaric #greenpeace #ukip #BNP http://goo.gl/LNjUUz  """""""
5583,*@UKIP supports the BVA and RSPCA in calling for ban on non-stun slaughter of animals it's barbaric @BakerUKIP  #TimeforUKIP @callumringer_
5580,"*@his_grace @ukip It really doesn't matter what label you put on it (Halal or kosher), this barbaric act should be stopped and stopped NOW"""
5581,*So #Ukip are going to ban Kosher meat obtained from humane Shechita slaughter because a different religion has barbaric cruel practices?
10868,"*@ThomasEvansUKIP @RossFootball it is the reasons for withdrawal that are so dramatically different. UKIP's policies are barbaric, sorry."""
10869,*@Charlton_UKIP send them home they really are so tolerant not but want me to eat their barbaric HALAL
10862,"*The human mind is susceptible to the opinion, thoughts and beliefs of others, hence the rise of UKIP and Barbaric State"""
10863,*The real war on women: #Islam #FGM & the shameful silence of women's rights groups http://bit.ly/1sY10nm  Barbaric #edl #bnp #ukip
10866,*The continual denial of barbaric reality of #Islam by #Labour & #Conservatives is self serving cowardice & an act of treason #edl #bnp #ukip
10867,*@UKIP @CasAnnStephens King family badly let down by British Govt. No #UKIP Home Sec would behave in such a barbaric way to a family in need.
10864,*'Barbaric' Islamic State terrorists have already attempted SIX attacks in Europe http://www.express.co.uk/news/uk/508458/Islamic-State-terrorists-have-already-attempted-SIX-attacks-in-Europe?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+daily-express-uk-news+(Daily+Express+::+UK+Feed …
10865,*@David_Cameron why we not wiping out these dirty barbaric no good Muslim extremist deluded people  has better ideas @Nigel_Farage #ukip 
4637,*@RedHotSquirrel So UKIP support Russia's barbaric acts in Ukraine and Crimea? typical #UKIP scum
4636,*Another reason not to vote UKIP this coming election. @RogerHelmerMEP Supports the barbaric Waterloo Cup:   
4635,*#Cameron wants to resurrect #barbaric #foxhunting and #Farage of #UKIP is not the son of God - amazing revelations in UK politics today...
4634,"*@SuzanneEvans1 Unbelievable, dark ages is about right, nothing but barbaric!! C'mon UKIP!"""
4639,*Elites want us to believe there's 2 #Islams - barbaric 1 in ME & peaceful 1 they're importing to West. How dumb must you be? #edl #ukip #bnp
4638,*@vjck_uk & also barbaric Halal? It has no place in the civilised World? #UKIP NEEDED.
8602,*Please tell me this is a satirical piece about @UKIP. Which one of these policies is not barbaric? @megan_rowlands
17559,*Greek Appeal: Girl found in gypsy camp. Decades of tolerating barbaric practice in fear of offending minorities #UKIP http://news.sky.com/story/1156588/mystery-blonde-girl-greece-charity-in-appeal …
9869,"*The recent actions of IS are wholly barbaric, and it's important to understand that the way to suppress them is not by voting UKIP"""
9868,*So the Conservatives have adopted UKIP's idea that we should leave the European Court of Rights. This is barbaric. http://www.huffingtonpost.co.uk/schona-jolly/human-rights-act_b_5925990.html?utm_hp_ref=uk …
15012,"*You do realise that your barbaric mentality will make more people vote UKIP, don't you? #ukipbrickappeal"""
15013,"*Those who think it's acceptable to assault anybody, Politician or bin man are barbaric. #UKIP #NigelFarage"""
15014,*@longtallshazza @Nigel_Farage @UKIP Are you for real? On what planet do you reside? Do you prefer Halal barbaric treatment of animals?
15015,*@ThomasEvansUKIP I know and I was agreeing with you!@ukip are not racist I am not racist but Islam is not a race it's barbaric+backwards
15016,*Is it a coincidence that we are finally waking up to the barbaric LibLabCons and Islam at the same time???? @UKIP are Britains Future!!!
15017,"*Perhaps UKIP is a right-wing conspiracy to make the venal, corrupt and barbaric shithouses actually in power look progressive in comparison?"""
9861,*The Scandal that is HALAL Meat we in England are being MADE TO EAT because OUR GOVERNMENT will NOT Stop this Barbaric Practice is UKIP VOTE
9860,"*@Fight4UK Horrible. I know that Ukip would bring in laws on packaging, so that meat from this barbaric method of slaughter would be marked."""
9863,*@DavidCoburnUKip @YBcabbie @11valentine @FoxHuntingUK @Casumptious @MarkReckless If UKIP allow barbaric sports they have lost my vote
9862,*@TheresaMay_MP  Keeping #Sgt Blackman in gaol is equating him with the barbaric scumbags who murdered Lee Rigby. Your Govt disgust me? #UKIP
9865,"*Some Tories supporting lifting the ban on (barbaric, sick, pleasure for a animal suffering) fox hunting! Why? @Number10gov @UKLabour @UKIP"""
9864,*I wonder what UKIP's response would be to the barbaric actions of ISIL? Would they just put the boarders up and keep to themselves?
9867,*#UKIP's @SuzanneEvans1 calls for this 'barbaric cult to be wiped out completely'? More bombs? More wars? More killing? #BBCFreeSpeech #ISIS
9866,*@Tom_Fowdy The level to which they console themselves is barbaric! Talk about roller coaster of anti ukip emotions! Must be hard on 'em.
964,*Absolutely barbaric and we know @UKIP wouldn't have let them come here 
965,"*@danielfyork @suecaro @jagtron1 @LiberalFilth @UKIP 100m disappeared on trans Saharan slave route , where's the Middle East black culture?"""
966,"*@MarianneSansum its ridiculous, inhumane, unnecessary, barbaric and I think they enjoy it."""
967,*Stupid & retrograde even by UKIP's standards. Barbaric. Doesn't even work as deterrent. 
960,*#AUSTRIAN farmer horrified by barbaric Islamic halal slaughter of sheep on his land http://www.barenakedislam.com/2016/09/16/austrian-farmer-horrified-by-barbaric-islamic-halal-slaughter-of-sheep-on-his-land/ … #GERMANY #POLAND #HUNGARY #UKIP
961,"*This is truly terrifying to involve children to kill, just barbaric """
962,*Depraved new ISIS video shows child executioners gunning down Kurds http://fxn.ws/2c2irCz  
963,"*@prettyh then you can talk about Trump, Front Nationale, UKIP, Golden Dawn, whatever Austria is up to, barbaric cultural practices hotline.."""
968,"*Nigel Farage's prospective replacement, Bill Etheridge, has called for a vote on the return of the death penalty! """
969,*@JayBeecher_UKIP @MrEdTrain How the FUCK can there be an second law in a civilized country and then a law that's barbaric!
17557,"*YouGov/Sun poll: Labour with a 7 point lead: CON 32, LAB 39, LDEM 10, UKIP 12""""Tory LDEMs push the politics of greed and barbaric policies"""
6596,"*@fs_ealing @ThomasEvansUKIP @UKIP  halal procedure is barbaric and medieval, animals must be stunned so they do not feel pain"""
17556,*@Nigel_Farage ...I support UKIP and I would be grateful if you will support an end to the barbaric torture of dogs and cats in SEAsia.
16255,"*@_Lilykins @Shadow_Alchemy @simon_UKIP Cruelty to animals should not be condoned on the back of medieval, barbaric rituals."""
17555,*Conservative and ukip MEPs voted against condemning FGM. Just what. No I cannot believe this. #barbaric http://libdemmeps.com/?p=1500 
9,*ukip please rethink your position on halal  meats ban it and ban the cruel barbaric in humane slaughter houses
16254,"*@_Lilykins @Shadow_Alchemy @simon_UKIP No one is preference for religious reasons, other is barbaric act of cruelty & slow painful death!"""
6599,*#BBCPanorama best reason to vote #UKIP - clamp down on immigration & get out of the UK & let barbaric pakis & muzzies do what they want ther
16265,*@PaulJamesOakley Why do #UKIP support the barbaric practice of ritual slaughter of animals?
3988,*@UKIP @DiscoDavey46 unfortunately they also want to privatise our NHS & legalise the barbaric act of fox hunting
3989,*@MichaelAbberton If Australia's system is so great I wonder if #UKIP plan on introducing the same barbaric refugee camps too...
3984,*@RickyJames94 but that's a barbaric way of thinking. UKIP would let someone die simply because of the country they by chance were born I
3985,*@Charlton_UKIP   This barbaric practise has no place anywhere
3986,*@Avitusparta Resurrection of brutal Tories in form of barbaric hunters doing harm to Conservatives and UKIP in a nation of a animal lovers.
3987,*The UKIP-Tory party leader Nigel Farage blamed barbaric acts of terrorism on Europe’s open borders.
4,*Barbaric... 
17562,*#BBC DOCUMENTARIES PRESENT CHRISTIAN CONQUESTS AS BARBARIC BUT NOW PROMOTES THE OTTOMANS CONQUEST OF CONSTANTINOPLE #UKIP #LABOUR #LIBDEMS
17563,*My fiancée's horse community on Facebook are planning to ride in public support for UKIP because they find halal and kosher meat barbaric.
17560,"*Lefty logic: Have a right go at UKIP for bloodsports which the Tories hold the key to but ignore barbaric halal, refuse to condemn! Cry race"""
17561,"*@Melvapud Halal= barbaric, illegal, ritual slaughter. What next, ducking stools? UKIP NEEDED URGENTLY."""
17566,*@Kez_777 Halal cruelty as no place in the civilized world. A barbaric practice that should be prosecuted. UKIP NEEDED URGENTLY.
17567,"*UKIP: """"We can't hang them because we're now a member of EU & it's...in treaty of Rome."""" No, it's because it's fucking barbaric #bongobongo"""
17564,*@anglotrucker @SteamFanLinda @DeafPollyandme I don't agree with Halal you are right barbaric but not argument for #ukip to support #hunting
17565,"*@antonylittle @UKIP he could be superman for all I care, trying to pursue military action in Syria is barbaric and ludicrous"""
17568,*@LadyReynolds34 @annsummers1993 A barbaric & evil practice that has no right in the civilised world. Deport the perpetrators. UKIP NEEDED.
17569,*We can expect UKIP and the government to make hay over the #ECHR decision on whole-life terms. Like IPP they are barbaric and indefensible
4648,*@Greg389 @Juliet777777 @David_Cameron @LibDems @UKIP @metpoliceuk @EDLLONDON or u scared ull be beheaded by ur barbaric religon
16266,*@PaulCherringto1 @InsiderLeaks I'm not sure. #UKIP refused to vote for action against barbaric #FGM - very disappointing to say the least.
16264,*@DowHeater What kind of people rule over us? If they are not encouraging shagging kids they engage with barbaric groups in #Syria vote #UKIP
4649,*This idiot on QT is the reason I don't support UKIP. The party has some great policies but its members are barbaric!
16262,*#Jews & #Muslims hurling #racist #nazi #fascist insults to defend barbaric #Halal & #Kosher shows how low they really are #edl #bnp #ukip
16263,*@Willpastuszka @MoAnsar @rog_ukip if barbaric slaughter was just a Jewish ritual mo would be at the forefront of getting it banned !!
16260,*@Alichat66 @chrisg0000 This isn't a UKIP issue. Putin's support seems to come from everywhere. Baffling and wrong. Barbaric man
16261,*@Morrisons @UKIP_Daily @WelshToy @Tesco @asda @sainsburys The production of Halal and Kosher meat is barbaric. It should not be sold!
1551,"*If you or family support Ukip and need welfare, MP Carswells voting record on the subject is barbaric. Have a look."""
1550,*@SkyNews UKIP  have every right to use this barbaric act against staying in the EU.I didn't vote ukip but I agree with their out policy !!!
1553,*@LocutusBrussels Sadly a permanent United Europe looks less and less likely. Barbaric nationalism isn't just the preserve of Brits in UKIP
1552,*@susanandjohnte1 feminist groups too busy hating men to care about the barbaric act of FGM @UKIP @LouiseBoursUKIP
1555,*'Barbaric even to their own': ISIS burns fighters alive for letting Ramadi fall—
1554,*#UKIP seems to think Turkey isn't Christian enough to be in the EU. Apparently it's a barbaric society with many honour killings. #racism
1557,"*@LBC #Cologne This is what happens when you import barbaric #Islam These cultural raped will happen more&more, all thanks to the #EU @UKIP"""
1556,*@ATHE1STP0WER @Gary_Davis_7807 @MintPressNews The UK should also not sell arms to barbaric countries. Including Saudi Arabia.
1559,*Confused #UKIP supporter @SleazeExpo quotes barbaric mass murderer Joseph Stalin http://tinyurl.com/j5g7ojb  
1558,*Nigel Farage showing UKIP's support for fox hunting this boxing day - the barbaric Tory swines 
4640,"*@libbycwatson in a sense, I'm actually glad UKIP exists, because I actually don't think Farage would do anything truly barbaric"""
4641,*@Doshtosh @EnglandsTerrier @pleb68 
4646,*@badgergoalie @RobertClifford1 @DrBrianMay ONE MP?  Even tories have more than that!  #UKIP support the BARBARIC #BADGERCULL
4647,"*This 'UKIP the first 100 days' is so bad, not saying I support everything ukip propose but they are making them out to be barbaric"""
4644,"*@Charlton_UKIP @AnneTytherton88 Barbaric. Pandering to Asian vote, which is nothing new."""
4645,*@David_Cameron @Conservatives @nigelfarage @UKIP I hope @UKLabour will bolster the law against this upper class barbaric pastime..
4642,"*British troops to be sent against Russia, no such plans for barbaric desert kingdom | via @Telegraph http://www.telegraph.co.uk/news/worldnews/middleeast/saudiarabia/11431509/Saudi-Arabia-court-gives-death-penalty-to-man-who-renounced-his-Muslim-faith.html … #svpol #ukip"""
4643,*@countivan @wnobbsy @britview @UKIP_Voter @MikkiL So would all right minded. It's a barbaric practice that as no place in a civilised World!
982,"*Isn't it funny how some Lefties can see the good in foreign barbaric cultures, but not Tories, or UKIP supporters. """
980,*Postpone the election until barbaric idiots stop stirring hate and fake news. Ukip poster showing queue of refugees 
981,*The reality of Islam! Barbaric until the ends of time! #auspol #UKIP #trump2016
115,*@RyanWatersUKIP @UKIP Halal is barbaric and stone age .
114,"*@RyanWatersUKIP @UKIP Perhaps we should try it out on Dr Mahmood, it holds no place in Britian, barbaric and unnecessary."""
117,*#BanHalal
116,"*@Regtervleuel13 @RyanWatersUKIP @UKIP @tariqukip Animals can sense what's happening, its barbaric. Absolutely no place in civilised country."""
111,*@RyanWatersUKIP @croftyization @UKIP And muslims dont need it. They can pray over the meat at table. Barbaric practice to make money
110,*@RosinaFrance @RyanWatersUKIP not one party opposed to this barbaric cult. Thought ukip would be the party to lead on this. Disappointing.
113,*@RyanWatersUKIP @UKIP Halal.is a barbaric backward extremely cruel practise & should be banned in the UK https://www.rspca.org.uk/adviceandwelfare/farm/slaughter/religiousslaughter …
9857,*@BritAsianWoman Also have a look at their policies on Women's rights #UKIP #Barbaric #Fascist
9858,"*IS IT HALAL? In barbaric nation of ‘Crapistan,’ #humanmeat is being served restaurants in #Quetta http://www.barenakedislam.com/2014/10/18/but-is-it-halal-in-the-barbaric-nation-of-crapistan-human-meat-is-being-served-in-restaurants-in-quetta/ … #ukip #uk #auspol"""
118,*@RyanWatersUKIP @UKIP I for one believe that the barbaric practice of Halal and Kosher should be outlawed in this country!
15020,"*Coalition management of the NHS is not just disgusting, but barbaric - Hunt: Ukip candidate comments 'disgusting' http://www.itv.com/news/update/2014-04-27/jeremy-hunt-ukip-candidate-comments-disgusting/ …"""
11939,*@195Dal @Juliet777777 @LibDems @UKIP @labour A total lack of civilisation - just barbaric savages
308,"*@Carice21 You say you're an animal lover so what do you think of the cruel, barbaric 'sport' of UKIP - FOX HUNTING ? @paulnuttallukip"""
309,*Where in God's name are the politicians speaking out about this evil barbaric society and islamic culture? #Islam #Ukip #Leave.eu
300,*@steven_winstone @Vote_UKIP it's barbaric ruins the girl for life it does not grow back later prosecutors should ask for hard sentences
301,"*@Far_Right_Watch @SuzanneEvans1 @UKIP 1: Identify victims of this barbaric, Islamic act. 2: Imprison parents. 3: Put victims into care"""
302,*@poshdoshy What does “white” have to to do with it? It is an illegal and barbaric practice. 
303,"*@Vote_UKIP @WholeLottaSusie didn't watch it but unless they said it's a barbaric act and shouldn't be done anywhere, they were defending it"""
304,"*@poshdoshy @alexicon83 They started of by portraying it as a barbaric act, but at the end switched to portraying it as a cultural act."""
305,"*They used it to show exactly what it is, barbaric and cruel .. clearly #ukip types were watching a different prog to me https://twitter.com/vote_ukip/status/835957829571907584 …"""
306,*And people ask what UKIP is for? Well stoppingh this barbaric act for one. Tory and Labour governments have done nothing about it. 
307,*Social services called in after 85 cases of FGM newly discovered in Tower Hamlets http://www.eastlondonadvertiser.co.uk/news/health/social_services_called_in_after_85_cases_of_fgm_newly_discovered_in_tower_hamlets_1_4895830?utm_source=Twitter&utm_medium=Social_Icon&utm_campaign=in_article_social_icons …
11938,*Anyone who supports the conservatives or ukip should read this and realised how barbaric capitalism is 
7427,"*@Nigel_Farage @UKIP Well, supporting fox hunting has lost UKIP a huge amount of potential voters. Blood sports are archaic and barbaric!"""
7426,"*.@prwhittle: The horrific attack on #CharlieHebdo is a direct, barbaric assault on freedom of speech and expression http://www.ukip.org/statement_on_paris_shooting …"""
7425,*@UKIP @prwhittle A barbaric ISLAMIC attack....
7424,*@UKIP not while Britain still exists and the civilised majority stand ready to fight these barbaric filth.Free speech is our birthright!
7429,*Well #UKIP won't be getting my vote after #NigelFarage supporting fox hunting! Can't vote for anyone who supports this barbaric ness!
7428,"*@LBC @DuncanBarkes DO NOT agree in the barbaric so called sport of #FOXHUNTING, but will still keep alliance to #UKIP, things need to change"""
15008,*@gikers48 @UKIPTaz 
6600,*UKIP must demand Government outlaw Female Genital Mutilation in the United Kingdom.This barbaric treatment has no place in our society
6601,*Plz sign & RT my petition against halal slaughter its cruel & barbaric #greenpeace #ukip #BNP http://goo.gl/LNjUUz 
6602,*@Nigel_Farage @SuzyCage  Nigel will UKIP ban barbaric halal slaughter and revert to the British humane regulations?
6603,"*As if UKIP weren't already barbaric enough, one of their candidates are now suggesting all cyclists be forced to ride on pavements..."""
6604,*#Saudi Arabia executed 87 people last year chopping off their heads
6605,*@telbo5000 @pxwilliamson @JohnBickleyUKIP @UKIP agreed - barbaric
6606,*@Gregory9314 @Exposing_UKIP @LBC There's a difference between the freedom to dislike someone and barbaric murders!
6607,*@LeagueACS @moel_bryn please don't ever being back barbaric fox hunting mr Cameron @Number10gov @UKIP @UKLabour @LibDems
6608,*@Exposing_UKIP @guardian im still waiting to hear from our supposed mp douglas carswell on what ukip intend to do about barbaric ATOS  !!!
6609,*@DouglasCarswell what are UKIP and you going to do about the barbaric way ATOS treat people .. as we wind up pennyless for months due 2 DWP!
8616,*@NorthWestUKIP It's not actually. Capital punishment is barbaric & has no place in a civilised society.  Ditto UKIP.
17558,"*#UKIP wld do well to drop its support for #hunting. Apart from its barbaric nature, politically it smacks of elitism & won't help win votes."""
9855,*UKIP MEP supports the death penalty. #barbaric #beyondthepale   #bbcqt
601,*Can you expect anything other than barbaric behaviour from a party of barbarians? #UKIP 
600,*Just shows the barbaric nature of the #ukip party.
603,*@DVATW @johnmknox @bbcsml Feminists silent over barbaric FGM? @UKIP @ConHome @jongaunt @KTHopkins @juliaHB1 @BBC @LBC
602,"*@AgainstHunting or UKIP. Barbaric, Evil Monsters."""
112,*@tariqukip @RyanWatersUKIP @UKIP Cruel & barbaric 
18035,*@DeanPerks @juliepulie57 do you think barbaric retribution should be part of British culture? #ukip
18034,"*@pdc690 @FontanaMcC @UKIP_Bexley @David_Cameron Perp walk, shackles, chain gangs, death penalty  -  US justice is barbaric"""
18036,"*@UKIP Youv lost me as a voter,your sideling up with Tory veiws.Repeal of hunting act,(barbaric)Badger culling.??"""
18031,*@Barbaric_Bees @FajnyJames @smiley_frank Still no reply. He's been defeated by UKIP's old enemy: a majority. http://www.youtube.com/watch?v=qGz0bju52WU&t=0m25s …
18030,*@captnAtheistASH @marikanotions Done both. Keep this vile religion and its barbaric laws where they belong. Enough to make you vote UKIP
18033,*I had a #ukip PPC tell me he admires the more barbaric aspects of Sharia law…it’s a good deterrent apparently…#ukip #twat
18032,*@redukipper @LukeGeorgeMCFC @DefiantLionUK @Official_EDL @UKIP Islam has invaded & colonised in a barbaric way 4 1400 years EDL just scared
5,"*this is what those in the EU """"march"""" support with their taxes they never think things through - their EU uses their taxes to support this """
1560,*Well done to all the ppl that didn't vote UKIP in the last election and let a barbaric culture come to the UK.Hope ur happy #londonstabbing
1561,*@F1grimreaper @Nigel_Farage @SLATUKIP I must have missed the barbaric shootings and suicide bombings #ukip were responsible for...
1562,*@EmmaLBriant @Yorkshire_Hero @Nigel_Farage @UKIP a The cause is a barbaric & backwards religion 
1563,*@UKIP_EXPATS That's a barbaric response. Surely we are better than they are. Your response shows you to be no better than IS.
1564,"*@Bekki_R_92 UKIP had less barbaric policy toward those who are sick etc. IMO as a centrist/lib personally, Tories are BY FAR the worst."""
15010,*@UKIPDaily @oflynndirector @David_Cameron is paddy ofynn a spy I am a UKIP supporter but this is barbaric you should hang your head in shame
15011,*Commentary can multi-task on UKIP and the Tories. But there's little focus on barbaric social welfare cuts compared to racist billboards.
